chromosome	start	end	ID_genes
chr2	183928125	183929587	Pgl_GLEAN_10027497
chr2	183936331	183936761	Pgl_GLEAN_10027496
chr2	183938232	183938583	Pgl_GLEAN_10038585
chr2	183944252	183945488	Pgl_GLEAN_10027495
chr2	183960279	183960703	Pgl_GLEAN_10027494
chr2	183961224	183961792	Pgl_GLEAN_10027493
chr2	184190537	184193524	Pgl_GLEAN_10027492
chr2	184231351	184233619	Pgl_GLEAN_10027491
chr2	184242154	184242876	Pgl_GLEAN_10027490
chr2	184357017	184357250	Pgl_GLEAN_10016673
chr2	184495637	184496263	Pgl_GLEAN_10003018
chr2	184549039	184551270	Pgl_GLEAN_10003019
chr2	184592161	184599481	Pgl_GLEAN_10003020
chr2	184600464	184600927	Pgl_GLEAN_10003021
chr2	184601454	184602028	Pgl_GLEAN_10003022
chr2	184962514	184962892	Pgl_GLEAN_10001663
chr2	185010700	185011476	Pgl_GLEAN_10037403
chr2	185119111	185119987	Pgl_GLEAN_10030539
chr2	185154429	185156091	Pgl_GLEAN_10030538
chr2	185292718	185293101	Pgl_GLEAN_10030537
chr2	185301525	185301953	Pgl_GLEAN_10030536
chr2	185606466	185610620	Pgl_GLEAN_10030535
chr2	185612279	185626969	Pgl_GLEAN_10030534
chr2	185632457	185632789	Pgl_GLEAN_10030533
chr2	185693767	185696640	Pgl_GLEAN_10030532
chr2	185746842	185747958	Pgl_GLEAN_10030531
chr2	185765110	185769060	Pgl_GLEAN_10020791
chr2	185773132	185779724	Pgl_GLEAN_10030530
chr2	185824420	185824764	Pgl_GLEAN_10037564
chr2	185835979	185836479	Pgl_GLEAN_10030529
chr2	185868587	185869263	Pgl_GLEAN_10030528
chr2	185902149	185902604	Pgl_GLEAN_10030527
chr2	185967047	185967795	Pgl_GLEAN_10030526
chr2	185999654	185999917	Pgl_GLEAN_10030525
chr2	186000893	186001093	Pgl_GLEAN_10030524
chr2	186081575	186081931	Pgl_GLEAN_10030523
chr2	186191510	186191887	Pgl_GLEAN_10030522
chr2	186201986	186202447	Pgl_GLEAN_10030521
chr2	186202984	186203385	Pgl_GLEAN_10030520
chr2	186239814	186240647	Pgl_GLEAN_10030519
chr2	186316668	186316901	Pgl_GLEAN_10001330
chr2	186327059	186337222	Pgl_GLEAN_10030518
chr2	186369015	186372315	Pgl_GLEAN_10030517
chr2	186379566	186380162	Pgl_GLEAN_10030516
chr2	186404750	186409679	Pgl_GLEAN_10030515
chr2	186411734	186415904	Pgl_GLEAN_10030514
chr2	186487263	186488268	Pgl_GLEAN_10030513
chr2	186510691	186512755	Pgl_GLEAN_10030512
chr2	186553646	186555340	Pgl_GLEAN_10030511
chr2	186559962	186560384	Pgl_GLEAN_10030510
chr2	186629438	186630051	Pgl_GLEAN_10019045
chr2	186640021	186643431	Pgl_GLEAN_10035529
