chromosome	start	end	ID_genes
chr3	168251964	168252560	GLEAN_10008144
chr3	168277745	168278032	GLEAN_10008145
chr3	168283362	168285612	GLEAN_10008146
chr3	168287319	168287864	GLEAN_10008147
chr3	168314760	168315233	GLEAN_10008148
chr3	168427249	168428948	GLEAN_10008149
chr3	168512974	168513423	GLEAN_10008150
chr3	168517910	168518548	GLEAN_10008151
chr3	168556104	168559216	GLEAN_10008152
chr3	168578491	168579102	GLEAN_10008153
chr3	168927610	168928137	GLEAN_10018018
chr3	168929411	168930052	GLEAN_10018017
chr3	168955924	168956509	GLEAN_10018016
chr3	169099236	169099508	GLEAN_10018015
chr3	169101649	169102022	GLEAN_10018014
chr3	169114450	169114797	GLEAN_10018013
chr3	169134605	169135084	GLEAN_10018012
chr3	169214599	169216524	GLEAN_10018011
chr3	169278349	169279317	GLEAN_10032029
chr3	169369716	169370203	GLEAN_10018010
chr3	169673902	169674240	GLEAN_10003185
chr3	169725373	169725651	GLEAN_10016582
chr3	169902722	169904328	GLEAN_10016581
chr3	169936168	169937851	GLEAN_10016580
chr3	170020835	170021092	GLEAN_10016579
chr3	170065343	170066322	GLEAN_10016578
chr3	170212936	170224046	GLEAN_10016577
chr3	170353588	170354481	GLEAN_10016576
chr3	170520672	170520938	GLEAN_10002167
chr3	171082305	171082764	GLEAN_10010887
chr3	171107980	171108682	GLEAN_10010888
chr3	171956270	171956972	GLEAN_10037446
chr3	172086672	172087604	GLEAN_10030617
chr3	172109753	172119951	GLEAN_10001794
chr3	172375659	172378888	GLEAN_10030619
chr3	172734229	172735564	GLEAN_10030621
chr3	172897578	172897991	GLEAN_10030622
chr3	173003130	173003362	GLEAN_10033449
chr3	173055851	173056487	GLEAN_10009764
chr3	173296478	173297683	GLEAN_10037971
chr3	173311159	173313056	GLEAN_10009765
chr3	173390642	173392562	GLEAN_10009766
chr3	173435529	173436077	GLEAN_10009767
chr3	173437184	173437405	GLEAN_10009768
chr3	173533762	173534381	GLEAN_10000216
chr3	173540939	173541439	GLEAN_10024759
chr3	173638796	173639191	GLEAN_10024760
chr3	173686505	173686930	GLEAN_10024761
chr3	173729419	173729847	GLEAN_10024762
chr3	173816347	173817480	GLEAN_10024763
chr3	173855893	173861627	GLEAN_10024764
chr3	173963237	173963646	GLEAN_10026069
chr3	174351427	174352476	GLEAN_10024765
chr3	174632781	174634531	GLEAN_10024766
chr3	174647640	174648563	GLEAN_10012805
chr3	174916890	174917449	GLEAN_10007012
chr3	174927645	174929872	GLEAN_10006416
chr3	175199443	175199685	GLEAN_10015835
chr3	175232653	175233285	GLEAN_10007013
chr3	175497385	175498173	GLEAN_10013943
chr3	175568445	175577507	GLEAN_10013944
chr3	175579209	175582483	GLEAN_10013945
chr3	175713631	175721381	GLEAN_10013946
chr3	175865878	175866590	GLEAN_10013947
chr3	175908218	175908484	GLEAN_10004172
chr3	175931165	175931553	GLEAN_10004419
chr3	175980679	175982492	GLEAN_10023415
chr3	176339467	176341472	GLEAN_10006427
chr3	176496913	176497185	GLEAN_10000580
chr3	176546462	176546662	GLEAN_10005395
chr3	176685293	176685486	GLEAN_10028748
chr3	176844849	176846521	GLEAN_10033523
chr3	176876676	176877795	GLEAN_10033522
chr3	176955316	176960415	GLEAN_10033521
chr3	177049196	177049483	GLEAN_10033520
chr3	177114578	177115786	GLEAN_10033519
chr3	177135036	177135325	GLEAN_10030421
chr3	177221273	177222028	GLEAN_10033518
chr3	177606045	177607556	GLEAN_10033515
chr3	177660971	177661640	GLEAN_10033514
chr3	177698739	177700494	GLEAN_10033513
chr3	177753157	177758901	GLEAN_10033512
chr3	177832726	177833157	GLEAN_10033511
chr3	178036976	178038010	GLEAN_10033509
chr3	178145469	178145716	GLEAN_10021736
chr3	178162059	178162331	GLEAN_10028182
chr3	178167661	178168518	GLEAN_10033508
chr3	178301400	178301633	GLEAN_10033507
chr3	178388379	178388950	GLEAN_10033506
chr3	178389580	178389921	GLEAN_10033505
chr3	178418135	178418709	GLEAN_10033504
chr3	178592913	178596404	GLEAN_10033503
chr3	178624881	178626671	GLEAN_10033502
chr3	178672610	178673101	GLEAN_10033501
chr3	178717739	178718817	GLEAN_10033500
chr3	178965684	178967126	GLEAN_10003116
chr3	179141892	179142838	GLEAN_10006234
chr3	179234531	179234980	GLEAN_10006303
chr3	179350229	179350888	GLEAN_10006301
chr3	179433724	179434158	GLEAN_10006300
chr3	179451811	179453173	GLEAN_10006299
chr3	179554134	179557467	GLEAN_10001177
chr3	179569304	179569537	GLEAN_10001178
chr3	179638063	179639431	GLEAN_10001179
chr3	179681520	179681752	GLEAN_10004527
chr3	179758166	179759300	GLEAN_10006302
chr3	179841219	179841632	GLEAN_10026726
chr3	180023539	180023769	GLEAN_10031230
chr3	180030585	180032571	GLEAN_10031231
chr3	180349309	180352305	GLEAN_10031232
chr3	180480098	180480460	GLEAN_10031233
chr3	180517647	180519015	GLEAN_10031234
chr3	181075039	181075458	GLEAN_10028221
chr3	181140728	181141292	GLEAN_10010257
chr3	181141697	181142479	GLEAN_10010258
chr3	181202600	181203526	GLEAN_10031235
chr3	181367331	181368357	GLEAN_10025358
chr3	181419656	181422979	GLEAN_10002546
chr3	181495909	181498341	GLEAN_10004257
chr3	181553650	181554808	GLEAN_10002756
chr3	181560572	181561602	GLEAN_10008138
chr3	181838942	181839614	GLEAN_10014875
chr3	181904834	181906289	GLEAN_10014874
chr3	181951769	181959424	GLEAN_10014873
chr3	181995181	181997522	GLEAN_10014872
chr3	182047539	182048800	GLEAN_10014871
chr3	182076325	182077733	GLEAN_10014870
chr3	182085454	182086625	GLEAN_10014869
chr3	182132917	182134047	GLEAN_10014868
chr3	182228386	182228796	GLEAN_10014867
chr3	182590617	182591851	GLEAN_10010135
chr3	182656158	182659035	GLEAN_10010134
chr3	182822721	182822969	GLEAN_10010133
chr3	182823970	182824576	GLEAN_10010132
chr3	183042627	183043194	GLEAN_10032904
chr3	183114942	183118703	GLEAN_10000314
chr3	183119252	183119788	GLEAN_10000313
chr3	183147861	183148382	GLEAN_10004346
chr3	183373051	183373632	GLEAN_10024743
chr3	183391512	183391925	GLEAN_10024744
chr3	183714052	183715623	GLEAN_10024746
chr3	183767886	183769505	GLEAN_10024747
chr3	183797428	183797862	GLEAN_10024748
chr3	183897553	183898035	GLEAN_10024749
chr3	183898582	183899238	GLEAN_10024750
chr3	184188809	184189103	GLEAN_10024753
chr3	184341126	184342703	GLEAN_10009845
chr3	184365523	184367094	GLEAN_10009846
chr3	184453068	184453488	GLEAN_10009847
chr3	184461810	184463801	GLEAN_10009848
chr3	184844566	184844934	GLEAN_10002516
chr3	184889809	184891228	GLEAN_10000665
chr3	184978983	184981130	GLEAN_10023669
chr3	185030369	185031070	GLEAN_10023666
chr3	185040300	185040705	GLEAN_10035443
chr3	185118665	185119234	GLEAN_10023664
chr3	185589303	185593404	GLEAN_10023662
chr3	185597817	185601065	GLEAN_10023661
chr3	185666882	185667361	GLEAN_10023660
chr3	185763294	185763767	GLEAN_10037920
chr3	185800272	185800448	GLEAN_10023659
chr3	185801547	185802190	GLEAN_10019606
chr3	185946015	185946587	GLEAN_10023658
chr3	186004776	186004976	GLEAN_10028866
chr3	186005737	186006321	GLEAN_10025745
chr3	186006320	186009606	GLEAN_10023657
chr3	186032502	186035879	GLEAN_10028344
chr3	186040382	186043461	GLEAN_10028343
chr3	186188612	186188903	GLEAN_10028823
chr3	186205860	186207614	GLEAN_10028341
chr3	186318076	186318618	GLEAN_10003813
chr3	186435307	186436443	GLEAN_10028339
chr3	186460950	186461956	GLEAN_10007126
chr3	186481115	186482244	GLEAN_10028338
chr3	186509588	186510034	GLEAN_10028337
chr3	186511390	186511806	GLEAN_10028336
chr3	186594326	186596775	GLEAN_10028335
chr3	186827515	186828718	GLEAN_10028334
chr3	186861934	186862605	GLEAN_10028333
chr3	186864404	186864906	GLEAN_10028332
chr3	187122892	187123740	GLEAN_10028331
chr3	187184948	187185685	GLEAN_10001824
chr3	187332689	187334987	GLEAN_10010642
chr3	187498614	187501109	GLEAN_10010643
chr3	187503507	187504868	GLEAN_10010644
chr3	187566535	187567788	GLEAN_10010645
chr3	187657149	187660222	GLEAN_10010646
chr3	187761294	187763185	GLEAN_10008470
chr3	187770043	187770629	GLEAN_10008469
chr3	187807675	187808058	GLEAN_10008468
chr3	187834218	187836024	GLEAN_10008467
chr3	187849225	187849641	GLEAN_10008466
chr3	187980886	187981666	GLEAN_10008465
chr3	187984362	187984745	GLEAN_10008464
chr3	188030719	188030943	GLEAN_10008463
chr3	188057755	188059420	GLEAN_10008462
chr3	188116396	188119806	GLEAN_10008461
chr3	188224416	188224805	GLEAN_10003708
chr3	188258609	188258860	GLEAN_10003707
chr3	188379836	188380554	GLEAN_10003706
chr3	188390992	188393993	GLEAN_10003705
chr3	188524303	188524456	GLEAN_10024505
chr3	188602558	188603061	GLEAN_10008615
chr3	188615586	188616314	GLEAN_10008616
chr3	188623547	188623846	GLEAN_10008617
chr3	188831048	188831812	GLEAN_10008618
chr3	188834111	188834773	GLEAN_10008619
