chromosome	start	end	ID_genes
chr6	180478057	180478367	Pgl_GLEAN_10008753
chr6	180699407	180699889	Pgl_GLEAN_10008754
chr6	180822040	180822441	Pgl_GLEAN_10035638
chr6	180874619	180874852	Pgl_GLEAN_10037452
chr6	181083499	181084458	Pgl_GLEAN_10035507
chr6	181229869	181240742	Pgl_GLEAN_10010326
chr6	181243478	181244077	Pgl_GLEAN_10010327
chr6	181365629	181366081	Pgl_GLEAN_10010328
chr6	181386310	181386645	Pgl_GLEAN_10004946
chr6	181499958	181500100	Pgl_GLEAN_10001035
chr6	181746203	181750984	Pgl_GLEAN_10001190
chr6	181783112	181787912	Pgl_GLEAN_10000090
chr6	181814444	181825985	Pgl_GLEAN_10015927
chr6	181833460	181841146	Pgl_GLEAN_10015928
chr6	181897902	181899264	Pgl_GLEAN_10000553
chr6	182397539	182398233	Pgl_GLEAN_10024742
chr6	182453347	182453694	Pgl_GLEAN_10032234
chr6	182645248	182646143	Pgl_GLEAN_10032233
chr6	182702296	182703153	Pgl_GLEAN_10032232
chr6	182716950	182729537	Pgl_GLEAN_10032231
chr6	182852158	182852499	Pgl_GLEAN_10032230
chr6	182858825	182859547	Pgl_GLEAN_10032229
chr6	182908413	182908643	Pgl_GLEAN_10032228
chr6	182911820	182912050	Pgl_GLEAN_10032227
chr6	182972349	182973790	Pgl_GLEAN_10032226
chr6	182990500	182992068	Pgl_GLEAN_10032225
chr6	183004080	183005027	Pgl_GLEAN_10005379
chr6	183038625	183039574	Pgl_GLEAN_10032224
chr6	183041203	183041769	Pgl_GLEAN_10032223
chr6	183048670	183051738	Pgl_GLEAN_10032222
chr6	183118509	183118768	Pgl_GLEAN_10003832
chr6	183156927	183157154	Pgl_GLEAN_10032221
chr6	183166382	183166848	Pgl_GLEAN_10032220
chr6	183208157	183208636	Pgl_GLEAN_10032219
chr6	183576495	183577202	Pgl_GLEAN_10015934
chr6	183613521	183613811	Pgl_GLEAN_10015933
chr6	183646231	183646644	Pgl_GLEAN_10015932
chr6	183720614	183721875	Pgl_GLEAN_10015931
chr6	183779163	183779567	Pgl_GLEAN_10015929
chr6	184059269	184060547	Pgl_GLEAN_10032235
chr6	184470561	184472623	Pgl_GLEAN_10000301
chr6	184664094	184668383	Pgl_GLEAN_10004179
chr6	184854960	184855274	Pgl_GLEAN_10020346
chr6	185180774	185181583	Pgl_GLEAN_10020345
chr6	185413203	185413688	Pgl_GLEAN_10020344
chr6	185414525	185414944	Pgl_GLEAN_10020343
chr6	185416115	185416687	Pgl_GLEAN_10020342
chr6	185444885	185446382	Pgl_GLEAN_10020341
chr6	185564841	185565885	Pgl_GLEAN_10020656
chr6	185569386	185570168	Pgl_GLEAN_10009877
chr6	185585692	185586361	Pgl_GLEAN_10020340
chr6	185643370	185646496	Pgl_GLEAN_10020339
chr6	185770821	185771779	Pgl_GLEAN_10026194
chr6	185788456	185789726	Pgl_GLEAN_10028004
chr6	185837580	185837897	Pgl_GLEAN_10028005
chr6	185865695	185866126	Pgl_GLEAN_10000663
chr6	186102229	186105636	Pgl_GLEAN_10008461
chr6	186120992	186121609	Pgl_GLEAN_10028006
chr6	186155443	186156045	Pgl_GLEAN_10028007
chr6	186186948	186194748	Pgl_GLEAN_10028008
chr6	186340541	186341778	Pgl_GLEAN_10000505
chr6	186485161	186485598	Pgl_GLEAN_10005076
chr6	186516432	186517638	Pgl_GLEAN_10037971
chr6	186632051	186635773	Pgl_GLEAN_10028010
chr6	186679276	186683524	Pgl_GLEAN_10028011
chr6	186882044	186882262	Pgl_GLEAN_10028012
chr6	187325678	187326172	Pgl_GLEAN_10022446
chr6	187602021	187602254	Pgl_GLEAN_10000180
chr6	187707289	187710627	Pgl_GLEAN_10022448
chr6	187878916	187879596	Pgl_GLEAN_10022449
chr6	188092573	188094743	Pgl_GLEAN_10022450
chr6	188113725	188113977	Pgl_GLEAN_10000370
chr6	188350062	188350966	Pgl_GLEAN_10010971
chr6	188379455	188379792	Pgl_GLEAN_10015334
chr6	188437516	188439250	Pgl_GLEAN_10004097
chr6	188665841	188667072	Pgl_GLEAN_10000823
chr6	188789122	188790467	Pgl_GLEAN_10020291
chr6	189114462	189118376	Pgl_GLEAN_10020293
chr6	189121104	189121460	Pgl_GLEAN_10020294
chr6	189131062	189131445	Pgl_GLEAN_10020295
chr6	189135112	189136879	Pgl_GLEAN_10020296
chr6	189230174	189232115	Pgl_GLEAN_10020297
chr6	189234333	189234752	Pgl_GLEAN_10035319
chr6	189241039	189245653	Pgl_GLEAN_10020298
chr6	189257435	189260604	Pgl_GLEAN_10020299
chr6	189374057	189376272	Pgl_GLEAN_10020300
chr6	189413838	189416993	Pgl_GLEAN_10020301
chr6	189523482	189523961	Pgl_GLEAN_10020302
chr6	189596233	189598040	Pgl_GLEAN_10020303
chr6	189683310	189685406	Pgl_GLEAN_10020304
chr6	189729104	189729552	Pgl_GLEAN_10020305
chr6	189862854	189879608	Pgl_GLEAN_10003830
chr6	189894803	189895846	Pgl_GLEAN_10035271
chr6	189918153	189918506	Pgl_GLEAN_10003831
chr6	190019886	190020293	Pgl_GLEAN_10003833
chr6	190157482	190158679	Pgl_GLEAN_10000340
chr6	190282741	190283079	Pgl_GLEAN_10001053
chr6	190289625	190290335	Pgl_GLEAN_10001054
chr6	190472749	190473198	Pgl_GLEAN_10033701
chr6	190641127	190641294	Pgl_GLEAN_10033702
chr6	190665682	190666778	Pgl_GLEAN_10033703
chr6	190776038	190777208	Pgl_GLEAN_10033705
chr6	190962499	190962912	Pgl_GLEAN_10033706
chr6	190964138	190964734	Pgl_GLEAN_10033707
chr6	191018612	191019005	Pgl_GLEAN_10012174
chr6	191192105	191192914	Pgl_GLEAN_10033708
chr6	191246219	191246791	Pgl_GLEAN_10033504
chr6	191294659	191295402	Pgl_GLEAN_10033709
chr6	191444549	191444857	Pgl_GLEAN_10033710
chr6	191491380	191491544	Pgl_GLEAN_10033711
chr6	191542467	191543506	Pgl_GLEAN_10033712
chr6	191629351	191630396	Pgl_GLEAN_10027773
chr6	191642207	191642804	Pgl_GLEAN_10033716
chr6	191669807	191670025	Pgl_GLEAN_10033717
chr6	191674051	191674968	Pgl_GLEAN_10033718
chr6	191724044	191724319	Pgl_GLEAN_10033719
chr6	191724811	191725293	Pgl_GLEAN_10033720
chr6	191901047	191901604	Pgl_GLEAN_10031392
chr6	192058759	192059968	Pgl_GLEAN_10033721
chr6	192231803	192248995	Pgl_GLEAN_10026556
chr6	192271038	192271640	Pgl_GLEAN_10026557
chr6	192311882	192313566	Pgl_GLEAN_10037966
chr6	192321402	192321869	Pgl_GLEAN_10026558
chr6	192597307	192598725	Pgl_GLEAN_10026559
chr6	192603241	192604227	Pgl_GLEAN_10026560
chr6	192697241	192698072	Pgl_GLEAN_10026561
chr6	192801709	192804194	Pgl_GLEAN_10026562
chr6	192835205	192839562	Pgl_GLEAN_10026563
chr6	192849531	192850027	Pgl_GLEAN_10026564
chr6	192856365	192856835	Pgl_GLEAN_10026565
chr6	192859048	192859952	Pgl_GLEAN_10026566
chr6	192929038	192929321	Pgl_GLEAN_10016847
chr6	192960538	192961125	Pgl_GLEAN_10026567
chr6	192961686	192961937	Pgl_GLEAN_10026568
chr6	192966302	192970140	Pgl_GLEAN_10026569
chr6	193405664	193409016	Pgl_GLEAN_10026570
chr6	193695274	193696211	Pgl_GLEAN_10025588
chr6	193730556	193731491	Pgl_GLEAN_10016864
chr6	193736713	193740040	Pgl_GLEAN_10000965
chr6	193893022	193896199	Pgl_GLEAN_10016556
chr6	193897301	193898523	Pgl_GLEAN_10004663
chr6	193913684	193914927	Pgl_GLEAN_10016554
chr6	194252659	194252976	Pgl_GLEAN_10016553
chr6	194305343	194305718	Pgl_GLEAN_10016552
chr6	194459208	194461376	Pgl_GLEAN_10009986
chr6	194568607	194569523	Pgl_GLEAN_10009987
chr6	194570994	194573882	Pgl_GLEAN_10009988
chr6	195050211	195050417	Pgl_GLEAN_10016333
chr6	195343699	195345209	Pgl_GLEAN_10020039
chr6	195352535	195353910	Pgl_GLEAN_10020038
chr6	195371020	195371692	Pgl_GLEAN_10020037
chr6	195574576	195575117	Pgl_GLEAN_10003813
chr6	195882148	195882856	Pgl_GLEAN_10032903
chr6	196105545	196106753	Pgl_GLEAN_10037397
chr6	196159542	196160272	Pgl_GLEAN_10024947
chr6	196385746	196386122	Pgl_GLEAN_10037398
chr6	196410782	196411249	Pgl_GLEAN_10037399
chr6	196431049	196431303	Pgl_GLEAN_10037400
chr6	196471332	196472373	Pgl_GLEAN_10037402
chr6	196504717	196504950	Pgl_GLEAN_10018868
chr6	196774560	196776636	Pgl_GLEAN_10037404
chr6	197019505	197019753	Pgl_GLEAN_10037405
chr6	197622792	197623460	Pgl_GLEAN_10037406
chr6	197624029	197624668	Pgl_GLEAN_10037407
chr6	198231201	198240359	Pgl_GLEAN_10037409
chr6	198312398	198314532	Pgl_GLEAN_10037410
chr6	198324122	198324989	Pgl_GLEAN_10009269
chr6	198329058	198331310	Pgl_GLEAN_10006416
chr6	198345548	198346992	Pgl_GLEAN_10037411
chr6	198459803	198460819	Pgl_GLEAN_10037412
chr6	198756171	198757868	Pgl_GLEAN_10034526
chr6	198814168	198814470	Pgl_GLEAN_10037413
chr6	198822477	198824641	Pgl_GLEAN_10037414
chr6	198910971	198911377	Pgl_GLEAN_10025876
chr6	199050934	199054940	Pgl_GLEAN_10013521
chr6	199100970	199103631	Pgl_GLEAN_10013520
chr6	199108622	199113309	Pgl_GLEAN_10013519
chr6	199163350	199164072	Pgl_GLEAN_10013518
chr6	199197838	199199304	Pgl_GLEAN_10013517
chr6	199381131	199384735	Pgl_GLEAN_10013516
chr6	199405406	199407598	Pgl_GLEAN_10013515
chr6	199531631	199533957	Pgl_GLEAN_10032611
chr6	199611011	199611541	Pgl_GLEAN_10002111
chr6	199613498	199615348	Pgl_GLEAN_10002110
chr6	199737530	199738102	Pgl_GLEAN_10019147
chr6	199894072	199895276	Pgl_GLEAN_10024767
chr6	199924682	199924978	Pgl_GLEAN_10022695
chr6	199925373	199926820	Pgl_GLEAN_10019148
chr6	199983977	199986893	Pgl_GLEAN_10019149
chr6	199987726	199991172	Pgl_GLEAN_10019150
chr6	200023471	200023788	Pgl_GLEAN_10009770
chr6	200065706	200070657	Pgl_GLEAN_10019151
chr6	200134565	200136801	Pgl_GLEAN_10019152
chr6	200182649	200188247	Pgl_GLEAN_10028693
chr6	200383137	200385320	Pgl_GLEAN_10019153
chr6	200424833	200426488	Pgl_GLEAN_10019154
chr6	200552372	200552848	Pgl_GLEAN_10013693
chr6	200654171	200656638	Pgl_GLEAN_10012988
chr6	200726782	200727961	Pgl_GLEAN_10008191
chr6	200823162	200824101	Pgl_GLEAN_10008192
chr6	201068589	201069674	Pgl_GLEAN_10023886
chr6	201172372	201173541	Pgl_GLEAN_10008193
chr6	201204296	201204922	Pgl_GLEAN_10011138
chr6	201320774	201321172	Pgl_GLEAN_10015983
chr6	201475319	201476473	Pgl_GLEAN_10015984
chr6	201477170	201479496	Pgl_GLEAN_10015985
chr6	201480368	201483417	Pgl_GLEAN_10015986
