chromosome	start	end	ID_genes
chr4	157948715	157950067	Pgl_GLEAN_10003346
chr4	158056483	158056719	Pgl_GLEAN_10037571
chr4	158360864	158362347	Pgl_GLEAN_10037572
chr4	158791981	158792695	Pgl_GLEAN_10035064
chr4	159005870	159006424	Pgl_GLEAN_10037573
chr4	159059039	159059341	Pgl_GLEAN_10037574
chr4	159061737	159062435	Pgl_GLEAN_10037575
chr4	159063579	159063881	Pgl_GLEAN_10037576
chr4	159064433	159065221	Pgl_GLEAN_10037577
chr4	159108893	159110715	Pgl_GLEAN_10037578
chr4	159145373	159146974	Pgl_GLEAN_10037579
chr4	159233226	159233765	Pgl_GLEAN_10037580
chr4	159272988	159273579	Pgl_GLEAN_10037581
chr4	159710547	159710774	Pgl_GLEAN_10037582
chr4	159711951	159712232	Pgl_GLEAN_10037583
chr4	159848771	159849346	Pgl_GLEAN_10035100
chr4	159870080	159880645	Pgl_GLEAN_10037584
chr4	159964922	159967691	Pgl_GLEAN_10037585
chr4	159968286	159969339	Pgl_GLEAN_10037586
chr4	160000773	160013804	Pgl_GLEAN_10037587
chr4	160015668	160017812	Pgl_GLEAN_10037588
chr4	160050051	160051084	Pgl_GLEAN_10037589
chr4	160065230	160065677	Pgl_GLEAN_10026363
chr4	160150100	160153943	Pgl_GLEAN_10037590
