chromosome	start	end	ID_genes
chr6	192058759	192059968	GLEAN_10033721
chr6	192231803	192248995	GLEAN_10026556
chr6	192271038	192271640	GLEAN_10026557
chr6	192311882	192313566	GLEAN_10037966
chr6	192321402	192321869	GLEAN_10026558
chr6	192597307	192598725	GLEAN_10026559
chr6	192603241	192604227	GLEAN_10026560
chr6	192697241	192698072	GLEAN_10026561
chr6	192801709	192804194	GLEAN_10026562
chr6	192835205	192839562	GLEAN_10026563
chr6	192849531	192850027	GLEAN_10026564
chr6	192856365	192856835	GLEAN_10026565
chr6	192859048	192859952	GLEAN_10026566
chr6	192929038	192929321	GLEAN_10016847
chr6	192960538	192961125	GLEAN_10026567
chr6	192961686	192961937	GLEAN_10026568
chr6	192966302	192970140	GLEAN_10026569
chr6	193405664	193409016	GLEAN_10026570
chr6	193695274	193696211	GLEAN_10025588
chr6	193730556	193731491	GLEAN_10016864
chr6	193736713	193740040	GLEAN_10000965
chr6	193893022	193896199	GLEAN_10016556
chr6	193897301	193898523	GLEAN_10004663
chr6	193913684	193914927	GLEAN_10016554
chr6	194252659	194252976	GLEAN_10016553
chr6	194305343	194305718	GLEAN_10016552
chr6	194459208	194461376	GLEAN_10009986
chr6	194568607	194569523	GLEAN_10009987
chr6	194570994	194573882	GLEAN_10009988
chr6	195050211	195050417	GLEAN_10016333
chr6	195343699	195345209	GLEAN_10020039
chr6	195352535	195353910	GLEAN_10020038
chr6	195371020	195371692	GLEAN_10020037
chr6	195574576	195575117	GLEAN_10003813
chr6	195882148	195882856	GLEAN_10032903
chr6	196105545	196106753	GLEAN_10037397
chr6	196159542	196160272	GLEAN_10024947
chr6	196385746	196386122	GLEAN_10037398
chr6	196410782	196411249	GLEAN_10037399
chr6	196431049	196431303	GLEAN_10037400
chr6	196471332	196472373	GLEAN_10037402
chr6	196504717	196504950	GLEAN_10018868
chr6	196774560	196776636	GLEAN_10037404
chr6	197019505	197019753	GLEAN_10037405
chr6	197622792	197623460	GLEAN_10037406
chr6	197624029	197624668	GLEAN_10037407
chr6	198231201	198240359	GLEAN_10037409
chr6	198312398	198314532	GLEAN_10037410
chr6	198324122	198324989	GLEAN_10009269
chr6	198329058	198331310	GLEAN_10006416
chr6	198345548	198346992	GLEAN_10037411
chr6	198459803	198460819	GLEAN_10037412
chr6	198756171	198757868	GLEAN_10034526
chr6	198814168	198814470	GLEAN_10037413
chr6	198822477	198824641	GLEAN_10037414
chr6	198910971	198911377	GLEAN_10025876
chr6	199050934	199054940	GLEAN_10013521
chr6	199100970	199103631	GLEAN_10013520
chr6	199108622	199113309	GLEAN_10013519
chr6	199163350	199164072	GLEAN_10013518
chr6	199197838	199199304	GLEAN_10013517
chr6	199381131	199384735	GLEAN_10013516
chr6	199405406	199407598	GLEAN_10013515
chr6	199531631	199533957	GLEAN_10032611
chr6	199611011	199611541	GLEAN_10002111
chr6	199613498	199615348	GLEAN_10002110
chr6	199737530	199738102	GLEAN_10019147
chr6	199894072	199895276	GLEAN_10024767
chr6	199924682	199924978	GLEAN_10022695
chr6	199925373	199926820	GLEAN_10019148
chr6	199983977	199986893	GLEAN_10019149
chr6	199987726	199991172	GLEAN_10019150
chr6	200023471	200023788	GLEAN_10009770
chr6	200065706	200070657	GLEAN_10019151
chr6	200134565	200136801	GLEAN_10019152
chr6	200182649	200188247	GLEAN_10028693
chr6	200383137	200385320	GLEAN_10019153
chr6	200424833	200426488	GLEAN_10019154
chr6	200552372	200552848	GLEAN_10013693
chr6	200654171	200656638	GLEAN_10012988
chr6	200726782	200727961	GLEAN_10008191
chr6	200823162	200824101	GLEAN_10008192
chr6	201068589	201069674	GLEAN_10023886
chr6	201172372	201173541	GLEAN_10008193
chr6	201204296	201204922	GLEAN_10011138
chr6	201320774	201321172	GLEAN_10015983
chr6	201475319	201476473	GLEAN_10015984
chr6	201477170	201479496	GLEAN_10015985
chr6	201480368	201483417	GLEAN_10015986
