Contig_name	Status	BiAllelic_SNP	TriAllelic_SNP	QuadriAllelic_SNP	nN	nS	fixN	fixS	polymN0.0	polymS0.0	polymN0.2	polymS0.2	MK_nN	MK_nS	GCalfreq<=0.125	GCalfreq<=0.25	GCalfreq<=0.375	GCalfreq<=0.5	GCalfreq<=0.625	GCalfreq<=0.75	GCalfreq<=0.875	GCalfreq<=1	Pearl_millet_nb_sequence	Pearl_millet_nb_complete_site	Pearl_millet_GC3	Pearl_millet_piN	Pearl_millet_piS	Pearl_millet_Fit	Pearl_millet_WeirCockerham84_Fit	H(Sa-21-28423-02)	H(Sa-21-28423-03)	H(Sa-21-28425-02)	H(Sa-21-30147-01)	H(Sa-21-30147-02)	H(Sa-21-30147-03)	H(Sa-21-30147-04)	H(Sa-21-30218-01)	H(Sa-21-30218-02)	H(Sa-21-30218-03)	H(Sa-21-30507-01)	H(Sa-21-30507-02)	H(Sa-21-30515-01)	H(Sa-21-30515-02)	H(Sa-21-30529-02)	H(Sa-21-30529-03)	H(Sa-21-82410-01)	H(Sa-21-82410-02)	H(Sa-21-82410-03)	H(Sa-21-82410-04)	H(Sa-24-60424-01)	H(Sa-24-60424-03)	H(Sa-6-3189-01)	H(Sa-6-3189-02)	H(Sa-6-3189-03)	H(Sa-6-3189-04)	H(Sa-6-3385-01)	H(Sa-6-4253-01)	H(Sa-6-4253-02)	H(Sa-6-51263-02)	H(Sa-8-11559-01)	H(Sa-8-11559-03)	H(Sa-8-12129-01)	H(Sa-8-12129-02)	H(Sa-8-12129-03)	H(Sa-8-12129-04)	H(Sa-8-7085-01)	H(Sa-8-7085-02)	H(Sa-8-7085-03)	H(Sa-8-7085-04)	H(Sa-8-7085-05)	H(Sa-8-7085-06)	H(So-10-20006-01)	H(So-10-20006-02)	H(So-10-20006-03)	H(So-10-20110-02)	H(So-10-20110-03)	H(So-10-20117-01)	H(So-10-20117-03)	H(So-10-20279-01)	H(So-10-20279-02)	H(So-10-20279-03)	H(So-10-20302-01)	H(So-10-20302-02)	H(So-10-20302-03)	H(So-10-20327-01)	H(So-10-20327-02)	H(So-10-20327-03)	H(So-10-20333-01)	H(So-10-20333-02)	H(So-10-20333-03)	H(So-10-20333-04)	H(So-10-20333-05)	H(So-10-20347-01)	H(So-10-20347-02)	H(So-10-20347-03)	H(So-10-20363-01)	H(So-10-20363-02)	H(So-10-20363-03)	H(So-10-56965-01)	H(So-10-56965-02)	H(So-10-56965-03)	H(So-21-1061629-01)	H(So-21-1061629-02)	H(So-21-1061629-03)	H(So-21-28371-01)	H(So-21-28371-02)	H(So-21-28371-03)	H(So-21-28371-04)	H(So-21-28423-01)	H(So-21-28423-02)	H(So-21-28423-03)	H(So-21-28425-01)	H(So-21-28425-02)	H(So-21-28425-03)	H(So-21-28449-01)	H(So-21-28449-02)	H(So-21-28449-04)	H(So-21-29822-01)	H(So-21-29822-02)	H(So-21-30218-01)	H(So-21-30218-02)	H(So-21-30218-03)	H(So-21-30507-01)	H(So-21-30507-02)	H(So-21-30522-01)	H(So-21-30522-02)	H(So-21-30522-03)	H(So-21-30529-01)	H(So-21-30529-02)	H(So-21-30529-03)	H(So-6-3189-01)	H(So-6-3189-02)	H(So-6-3189-03)	H(So-6-3385-02)	H(So-6-4253-01)	H(So-6-4253-02)	H(So-6-4452-01)	H(So-6-51263-01)	H(So-6-51263-02)	H(So-8-11559-01)	H(So-8-11559-02)	H(So-8-11559-03)	H(So-8-6685-01)	H(So-8-6685-02)	H(So-8-6685-03)	H(So-8-6858-02)	H(So-8-6858-03)	H(So-8-7024-01)	H(So-8-7024-02)	H(So-8-7024-03)	H(So-8-7291-01)	H(So-8-7539-01)	H(So-8-7539-02)	H(So-8-7539-03)	H(So-8-7539-04)	
CDS_1860_chr4_87355746_87356025	OK	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	250	93	0.44086	0.00410591	0	-0.0515153	-0.047509	0.00358423	0.00716846	0	0.00358423	0	0.00716846	0.00716846	0	0.00716846	0.00358423	0	0.00716846	0.00358423	0	0	0	0.00716846	0.00358423	0.00716846	0.00358423	0.00716846	0.00716846	0.00716846	0	0.00716846	0.00716846	0.00716846	0	0	0.00716846	0.00716846	0	0.00716846	0	0	0	0	0.00358423	0	0.00358423	0.00358423	0.00716846	0.00358423	0.00716846	0.00358423	0	0	0.00358423	0.00358423	0.00716846	0.00358423	0.00358423	0.00358423	0.00358423	0.00358423	0.00716846	0.00358423	0.00358423	0.00358423	0.00358423	0	0	0.00358423	0	-999	0.00358423	0.00358423	0.00358423	0.00358423	0.00358423	0.00358423	0.00358423	0	0.00716846	0	0.00716846	0	0	0.00358423	0.00358423	0.00358423	0.00358423	0.00358423	0.00716846	0.00358423	0.00358423	0.00358423	0.00716846	0.00358423	0.00358423	0	0.00716846	0	0.00716846	0.00716846	0	0.00358423	0	0.00358423	0	0	0.00358423	0.00358423	0	0.00358423	0.00358423	0.00358423	0.00358423	0.00358423	0.00716846	0	0.00716846	0.00358423	0.00358423	0.00358423	0.00358423	0	0.00358423	0	0.00358423	0.00358423	0.00358423	0	0.00358423	0.00358423	0	
CDS_1861_chr4_87356190_87356351	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	0	0	0	0	0	0	198	54	0.351852	0	0.00672002	0.0386127	0.0436803	0.00617284	0	-999	-999	0	-999	0.00617284	0	0	0	0.00617284	0	0	0	0	-999	0	0.00617284	0	-999	0	0	0	0	0.00617284	0	0	0.00617284	0	-999	0	0	0	0	0	0	-999	-999	0	-999	0	-999	0	0	0	0	0	-999	0.00617284	-999	0	0.00617284	0	-999	-999	-999	0	0.00617284	0.00617284	0	0	0	0.00617284	0	-999	-999	0	0.00617284	0.00617284	-999	0	0.00617284	-999	-999	0	0.00617284	-999	0	-999	0	0	-999	0	0	-999	0	0	0	0.00617284	0	0	0	0.00617284	0	0	0	0.00617284	0	0	0	0	0	0	0	0	0	0	-999	0	0	0	0	0.00617284	0	0	-999	0	-999	0	0	0	0.00617284	0	0.00617284	0	0	
CDS_1862_chr4_88045074_88045165	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	220	19	0.368421	0.00221938	0	-0.0576923	-0.0531401	0	-999	0	0	-999	0	0	0	0	0	0	-999	-999	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	-999	0	0	0	0	0	0	0	0	0	-999	0	0	-999	0	0.0175439	0	0	0.0175439	0	-999	0	0.0175439	0.0175439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	0.0175439	0.0175439	0	0	-999	0.0175439	0	0	0	0	0	0	0	0	0	0	0	0.0175439	0	0	0	0	0	0	0	0.0175439	0.0175439	0	0	0	0	0	0	0	0	0	0	0	0.0175439	0.0175439	0	0	0	0	-999	0	-999	0	-999	0	0	0	0	0	-999	-999	0	0	
CDS_1863_chr4_88045342_88045416	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	246	25	0.36	0.00828868	0	-0.904453	-0.903708	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0	0.0133333	0.0133333	0.0133333	0.0133333	0	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0	0.0133333	-999	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	-999	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	-999	0	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0.0133333	0	0.0133333	0.0133333	
CDS_1864_chr4_88452122_88453564	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	246	480	0.635417	0	0.000669883	-0.062963	-0.0588965	0.000694444	0	0	0	0	0	0	0	0	0	0.000694444	0	0	0	0	0	0	0.000694444	0	0	0	0	0	0	0	0	0	0	0.000694444	0.000694444	0	0	0	0	0	0.000694444	0	0	-999	0.000694444	0	0	0	0	0	0	0	0	0.000694444	0	0	0.000694444	0	0	0	0	0	0.000694444	0.000694444	0	0	0	0	0	-999	0.000694444	0	0.000694444	0.000694444	0.000694444	0	0.000694444	0.000694444	0	0	0	0.000694444	-999	0	0	0	0.000694444	0	0	0.000694444	0	0	0	0.000694444	0	0	0	0.000694444	0	0	0	0.000694444	0	0	0	0	0	0.000694444	0	0	0	0	0	0	0	0	0	0.000694444	0	0	0.000694444	0	0	0	0	0	0.000694444	0	0.000694444	0	0	
CDS_1865_chr4_88560715_88560919	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	210	60	0.766667	0.000872236	0	-0.0714286	-0.0666667	0	0	0	0	0	0	0	-999	0	0	0	-999	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	0	-999	0	0	0	0	0	0	0.00555556	0.00555556	0	0	0.00555556	0	-999	0	0	0	0	0	-999	0	0	0.00555556	-999	0	-999	0	0	0	0	0	0	0.00555556	0.00555556	-999	-999	0	0	0	0	0	0	-999	-999	0	0	0	-999	-999	0	0	0	0	0.00555556	0	0	0	0	0.00555556	0	0	0	0	0	0	0	0	-999	0.00555556	0	0.00555556	0	0.00555556	0	0	0	0	0	0	0	0	-999	-999	0	0	0	-999	0	0	0.00555556	-999	0	0.00555556	0.00555556	0	-999	
CDS_1866_chr4_89072559_89072749	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1	0	0	0	0	238	63	0.428571	0	0.0133886	0.00390154	0.00812081	0.00529101	0.00529101	0	0.00529101	0	0.00529101	0	0	0.00529101	0	0.00529101	0.00529101	0	0	0	0	0	0.00529101	0.00529101	0	0.00529101	-999	0	0	0.00529101	0.00529101	0.00529101	0.00529101	0	0	0.00529101	-999	0.00529101	0	0	0	0	0.00529101	-999	0.00529101	0	0.00529101	0	0	0.00529101	0.00529101	0.00529101	0	0.00529101	0	0	0	0	0.00529101	0.00529101	0.00529101	0	0.00529101	0	0	0.00529101	-999	0	0	0	-999	0.00529101	0.00529101	0.00529101	0.00529101	0.00529101	0	0.00529101	0	0	0.00529101	0	0	0	0	0	0	0	0.00529101	0.00529101	0.00529101	0.00529101	0.00529101	0	0	0.00529101	0.00529101	0.00529101	0	0.00529101	0.00529101	0.00529101	0	0	0.00529101	0	0.00529101	-999	0	0.00529101	0	0	0	0.00529101	0.00529101	-999	0	0.00529101	0.00529101	0.00529101	0	0	0.00529101	0.00529101	0	0.00529101	0.00529101	0	0	0.00529101	0	
CDS_1867_chr4_89090992_89091136	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	176	47	0.340426	0.00226972	0	0.0209272	0.0266383	0.0070922	-999	0	0	0	0	0	-999	0	0	0.0070922	-999	-999	0	-999	0	-999	0.0070922	0	-999	0	-999	0	0	-999	0	-999	0.0070922	0	0	0	0	0	0	0	0	0	0	-999	0.0070922	0	-999	0	-999	0	0	0	0	0.0070922	0	0	0.0070922	0.0070922	0	0	-999	-999	-999	0.0070922	0	0	-999	0.0070922	0	-999	-999	0	0.0070922	0.0070922	-999	0	0.0070922	0.0070922	0	0	0	0.0070922	0	-999	-999	0	0.0070922	0	0	-999	0	0	0	0.0070922	0	-999	-999	0.0070922	0	-999	-999	-999	0	0	0	0	0	-999	-999	0	0	-999	0	0	0	0	-999	-999	-999	0	0.0070922	0	0	0	0	-999	0.0070922	-999	0.0070922	-999	-999	
CDS_1868_chr4_89119438_89119766	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	228	108	0.37037	0.00172356	0	0.0131579	0.0175622	0.00308642	0	0	0.00308642	0	0.00308642	0.00308642	0	0.00308642	0	0	0.00308642	-999	-999	-999	0	0.00308642	0.00308642	0	0.00308642	0.00308642	0	0.00308642	0	0	0	0.00308642	0	0	0	0.00308642	0	0.00308642	0	0	0	0	0	0	0.00308642	0.00308642	0.00308642	0.00308642	0.00308642	0.00308642	-999	0	-999	0.00308642	0.00308642	0	0	0	0	0.00308642	0.00308642	0.00308642	0.00308642	0	0.00308642	0	0	0	0	-999	0.00308642	0	0.00308642	0.00308642	0	0	0	-999	0.00308642	0	0.00308642	0	0.00308642	0	0.00308642	-999	0	0	0	0	0	0	-999	0	0.00308642	0	0.00308642	0	0.00308642	0.00308642	0	-999	0	0	0	0	0	0	0	0	0.00308642	0.00308642	0.00308642	0.00308642	0.00308642	-999	0.00308642	0	0	0.00308642	0	-999	0.00308642	0.00308642	0	0.00308642	0.00308642	0	0	0	0.00308642	
CDS_1869_chr4_90362841_90363203	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	134	120	0.375	0.000441359	0	0.404444	0.410714	0.00277778	0	-999	-999	-999	0	0.00277778	-999	-999	-999	0	0	-999	-999	0	-999	-999	0.00277778	-999	-999	-999	0	0	-999	0	0	0	0	0.00277778	0	0	-999	0	0.00277778	0	-999	-999	-999	-999	0	-999	-999	0	-999	0	-999	0	-999	0	0	0	0	-999	0	-999	-999	-999	0	-999	0	0	0	0	0	-999	-999	0	0	0	0	-999	0	-999	-999	0	0	0	0	0	-999	-999	-999	0	0	0	-999	0	-999	0	0	-999	-999	0	0	0	0	-999	-999	-999	0	-999	0	0	-999	-999	0	0	-999	-999	0	-999	-999	-999	0	-999	-999	-999	-999	-999	0	0	-999	0	0	0	-999	
CDS_1870_chr4_90985749_90986120	OK	7	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	174	124	0.556452	0.00680464	0	-0.245411	-0.239971	0.00537634	0	0.00806452	0	0.00806452	0.0107527	0.0134409	0.0107527	0.00806452	-999	0.0107527	0.00806452	0.0107527	0.00806452	0.00268817	-999	0.0107527	0.00806452	0.0107527	0.00806452	0.0134409	0.0107527	0.00537634	-999	0.00806452	0.0107527	0.00806452	0	0	0.0134409	0.00537634	-999	0.016129	0.00268817	0.0134409	0.0107527	0.00806452	0.00268817	-999	0.00806452	0.0107527	0.00537634	-999	-999	0	0.00268817	0.00806452	-999	-999	0.00806452	-999	-999	0	-999	0.0107527	0.00268817	0.00268817	0.00268817	-999	0.00537634	0.00268817	0.0134409	0.00806452	0	-999	-999	-999	0.0107527	-999	-999	0.00537634	-999	-999	0.00537634	-999	0.00537634	0.0134409	0.00537634	0.016129	0	-999	0.00806452	0.0107527	0.00806452	0.00537634	-999	0.00806452	0.00268817	-999	-999	-999	0.00806452	-999	0	-999	0.00537634	0	-999	0.00806452	0.00268817	-999	-999	0.00268817	-999	0.00268817	0.00268817	0.016129	-999	0.00268817	0.0134409	-999	-999	-999	-999	0.00806452	0.00806452	-999	0.0107527	0.00537634	0.00268817	0.00537634	0	0	0.00537634	0.00268817	-999	
CDS_1871_chr4_95102096_95102167	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	1	226	24	0.375	0	0.00972271	-0.0970874	-0.0926829	0	0	0	-999	0	0	0	0	-999	0	0	0	-999	0	0	0	0	0	0	0	0	0	0	0	-999	0	0	0.0138889	0.0138889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138889	0	0	0.0138889	0	-999	0	0	0	0	0	0	0	-999	0	0	0.0138889	-999	0.0138889	0.0138889	0	0.0138889	0	0	0	0	0	0.0138889	0	0	0.0138889	0.0138889	0	0	0	0.0138889	0	0	0	0.0138889	0	0.0138889	0.0138889	0.0138889	-999	0	0	0	0	0	0	-999	-999	-999	0.0138889	0	0	0	0.0138889	0	0	0	0.0138889	0	0.0138889	-999	-999	
CDS_1872_chr4_95384138_95385253	OK	3	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	0	0	0	0	0	0	174	371	0.663073	0.00044673	0.00127671	0.238512	0.243956	0.000898473	0.00269542	0.00269542	0.00179695	0.00269542	0	0.00179695	-999	0.00179695	-999	0	-999	-999	0.00269542	0	0	0.00269542	0	0	0.00269542	0	-999	0	-999	0	-999	0.000898473	0.000898473	0	-999	0	-999	-999	-999	-999	0	0.00179695	0.000898473	0.000898473	-999	0.000898473	0.00269542	-999	-999	0.000898473	0.000898473	-999	-999	-999	-999	0	-999	0	0	0	0	0	0	0	0	0	0	-999	0	-999	-999	0	0	0	-999	0	-999	0	0	0	0	-999	0.000898473	0	0	-999	0.00179695	-999	0	0	0	0	0.000898473	0	-999	0	0	0	0	0.000898473	0	0	0.000898473	0	0	0	0	0	0	-999	0	0.000898473	0	0	0.000898473	-999	-999	0	-999	0	0	-999	0.000898473	-999	-999	-999	-999	-999	0	0.00179695	0	
CDS_1873_chr4_95844223_95844345	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	176	41	0.97561	0.00431457	0	-0.000668896	0.00504541	-999	0.00813008	-999	-999	-999	-999	0.00813008	0	-999	-999	-999	-999	0.00813008	0	0	0	0.00813008	0.00813008	-999	-999	0.00813008	0	-999	-999	-999	-999	-999	0	0	0	0.00813008	0	0	0.00813008	0	0	0	0	0	0	0	0.00813008	0	0	0.00813008	0	0	0	0	0	0	0	0	0	0	-999	-999	0.00813008	0.00813008	0	0	0	-999	0.00813008	0.00813008	-999	0	-999	0.00813008	0.00813008	0.00813008	0	0.00813008	0	0.00813008	0	-999	0	0.00813008	-999	-999	-999	0	0.00813008	0.00813008	0.00813008	0.00813008	0	0	0.00813008	0.00813008	0.00813008	0.00813008	0	0	0	0.00813008	-999	0	0	-999	0.00813008	0	-999	-999	0	0.00813008	-999	0	0	-999	-999	-999	0.00813008	-999	-999	0	-999	0	0.00813008	0	-999	0	0.00813008	0	-999	
CDS_1874_chr4_98100137_98100205	OK	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	154	23	0.434783	0.00901634	0.0170614	0.229373	0.235556	0	-999	-999	-999	0.0289855	-999	0	0	0.0289855	0	-999	-999	-999	-999	0.0144928	0	-999	0	-999	-999	0	-999	-999	0	-999	0	0	0	0.0144928	0	0.0144928	0	0	0.0144928	0	0.0144928	-999	0	-999	0	0.0289855	-999	-999	-999	0.0144928	-999	0	-999	0.0144928	-999	0	0	-999	0.0289855	0.0144928	-999	-999	0	0.0144928	-999	0.0144928	0.0144928	-999	0.0144928	0.0144928	-999	-999	0	0.0144928	-999	0.0144928	0.0144928	-999	0	0	0.0144928	-999	0.0289855	-999	0.0144928	0.0144928	-999	0	0.0144928	0.0144928	-999	0.0144928	0	0.0144928	0	0	-999	0	0.0289855	-999	0	0	0.0144928	0	0	0.0144928	0	-999	-999	0.0144928	0	0	-999	0	0	-999	-999	-999	-999	-999	-999	-999	0.0144928	0.0144928	0.0144928	-999	0	-999	0.0144928	0	0.0144928	
CDS_1875_chr4_98100733_98100840	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	162	35	0.314286	0.00598721	0	0.0841864	0.0903503	0	-999	0.00952381	-999	0.00952381	0	-999	0	0.00952381	0	-999	0.00952381	-999	-999	-999	-999	-999	0	-999	0	-999	-999	0.00952381	0	0	0	0.00952381	-999	-999	-999	0	0	-999	0.00952381	-999	0.00952381	0.00952381	0	0	0	0.00952381	0	-999	-999	0.00952381	0.00952381	0	0	0	0.00952381	0	0	0	0.00952381	0.00952381	0	-999	0	-999	-999	0.00952381	0.00952381	-999	0	0.00952381	0.00952381	0.00952381	0	-999	-999	0.00952381	0.00952381	0	-999	0	-999	0.00952381	0.00952381	0.00952381	-999	0	-999	-999	0.00952381	0.00952381	-999	0.00952381	0.00952381	-999	0	-999	0	0.00952381	0	0.00952381	0	-999	0.00952381	-999	0	0	0	-999	0	-999	0	-999	0.00952381	0	0	0.00952381	-999	-999	-999	0	0	0	0	0	0.00952381	-999	-999	-999	0.00952381	0.00952381	-999	
CDS_1876_chr4_98213515_98213953	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	1	0	0	0	244	146	0.356164	0	0.00511521	0.0216786	0.0257915	0	0	0	0	-999	0	0.00228311	0	0.00228311	0	0.00228311	0.00228311	0.00228311	0	0.00228311	0.00228311	0	0.00228311	0	0	0	-999	0.00228311	0.00228311	0.00228311	0	0.00228311	0.00228311	0.00228311	0	0.00228311	0	-999	0	0	0.00228311	0.00228311	0	0	0.00228311	0	0	0.00228311	0	0.00228311	0	0	0	0	0.00228311	0	0	0	0.00228311	0.00228311	0	0	0	0	0	0.00228311	0.00228311	0.00228311	0.00228311	0	0	0.00228311	-999	0	0	0.00228311	0.00228311	0	0.00228311	0	0.00228311	0.00228311	0	0	0.00228311	0	0.00228311	0	0.00228311	0.00228311	0.00228311	0.00228311	0	0.00228311	0.00228311	0	0.00228311	0.00228311	0.00228311	0.00228311	0	0	0.00228311	0.00228311	0	0.00228311	0	0.00228311	0	0.00228311	0	0	0.00228311	0	0	0	0.00228311	0	0.00228311	0	0	0	0	0.00228311	0	0.00228311	0.00228311	0.00228311	0.00228311	0	0.00228311	
CDS_1877_chr4_98494634_98494818	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	132	61	0.819672	0.000714462	0	0.245714	0.252874	0	0	0.00546448	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	0	-999	0	-999	-999	-999	0	0.00546448	-999	0	-999	-999	0	0	-999	0	-999	-999	-999	0	0	-999	0	0	0	0	-999	-999	0	-999	0	-999	0	0.00546448	-999	0	-999	0	-999	-999	-999	-999	-999	0	0.00546448	-999	0	0	-999	0	-999	0	0	0	-999	0	0	0	0	0	0	-999	0	-999	0	-999	-999	0	0	-999	0	0	0	-999	-999	0	0	-999	-999	0.00546448	0	-999	-999	0	0	0	0	-999	-999	0	0	0	0	0	-999	-999	-999	-999	-999	-999	0	0	0	0	-999	0	-999	0	-999	0	0	-999	
CDS_1878_chr4_98772949_98774004	OK	5	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	0	0	0	0	0	0	0	158	352	0.565341	0.000864928	0.00161439	0.0434263	0.0497819	0	0	0.00189394	-999	0.00094697	-999	0.00094697	-999	0.00378788	0.00094697	0.00284091	0.00189394	-999	0.00189394	0.00189394	0.00094697	-999	0.00378788	-999	-999	0.00189394	-999	-999	-999	-999	0	0.00189394	0.00189394	-999	0.00189394	0.00189394	0	0.00189394	-999	-999	-999	-999	0.00094697	-999	-999	0	-999	0.00094697	0.00189394	0.00094697	0.00094697	0	0.00284091	0.00094697	-999	0	0.00189394	0	-999	-999	-999	-999	0	0.00284091	0.00094697	0.00094697	0	-999	0.00094697	-999	0	0.00094697	-999	-999	-999	0.00094697	0.00094697	-999	0	0.00094697	0.00094697	-999	0.00094697	0.00094697	0.00094697	-999	-999	0	-999	0.00094697	0.00094697	0	0.00094697	0.00094697	-999	0	-999	0.00189394	0.00189394	0	0	0.00094697	0	0.00094697	0	0.00094697	0	0	-999	-999	0	0	0	-999	-999	-999	0.00284091	0.00094697	-999	-999	0	0.00094697	0	0.00094697	0.00094697	0.00094697	0.00094697	-999	-999	-999	-999	
CDS_1880_chr4_99153647_99153754	OK	3	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	252	35	0.371429	0.00623389	0	-0.142857	-0.138952	0	0	0	0.00952381	0	0	0	0	0	0	0.00952381	0	0	0	0.0190476	0.0285714	0.00952381	0.0190476	0	0.00952381	0	0	0.00952381	0.0190476	0	0	0.00952381	0	0.0285714	0.00952381	0	0	0.00952381	0	0.00952381	0.00952381	0	0	0	0	0	0	0.00952381	0.00952381	0	0	0	0	0	0.00952381	0.0285714	0.00952381	0.00952381	0	0	0	0.0190476	0.00952381	0	0	0.00952381	0.00952381	0.00952381	0	0.00952381	0	0	0	0	0	0	0.00952381	0.00952381	0.00952381	0	0.00952381	0.0190476	0	0.00952381	0	0	0	0	0.00952381	0.00952381	0.00952381	0	0	0.0190476	0.00952381	0	0	0	0	0	0	0.0190476	0.00952381	0	0	0.00952381	0.00952381	0.00952381	0.0285714	0.00952381	0.00952381	0.00952381	0.00952381	0	0	0.00952381	0.00952381	0	0	0.00952381	0	0.00952381	0.0285714	0.0190476	0.00952381	0	0.00952381	0.00952381	0	0.00952381	0	
CDS_1881_chr4_99153823_99154055	OK	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1	0	0	0	0	250	77	0.272727	0	0.00929109	-0.921107	-0.920496	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	-999	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0	0.004329	0.004329	0.004329	0.004329	0	0.004329	0.004329	0	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	0.004329	
